1.0,-0.0041,1.0,-0.0041
1.0,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.0041,1.2,-0.0041
1.2,-0.004096,1.2,-6.2005
1.0,-13.1385,1.0,-13.1385
1.0,-13.7305,1.0,-13.7305
1.0,-14.3356,1.0,-14.3356
1.2,-6.2005,0.95,-141.86
1.0,-13.1385,0.95,-144.8052
1.0,-13.7305,0.95,-148.1398
1.0,-14.3356,0.95,-151.5124
0.95,-141.86,0.95,-407.3112
0.95,-144.8052,0.95,-412.1649
0.95,-148.1398,0.95,-417.6351
0.95,-151.5124,0.95,-423.1414
0.95,-407.3112,0.95,-783.9335
0.95,-412.1649,0.95,-792.0686
0.95,-417.6351,0.95,-799.4526
0.95,-423.1414,0.95,-806.8708
0.95,-783.93,0.95,-1103.5
0.95,-792.07,0.95,-1108.2
0.95,-799.45,0.95,-1110.7
0.95,-806.87,0.95,-1112.7
0.95,-1103.5,0.95,-1162.2
0.95,-1108.2,0.95,-1162.3
0.95,-1110.7,0.95,-1162.2
0.95,-1112.7,0.95,-1162.0
0.95,-1162.2,0.95,-1103.9
0.95,-1162.3,0.95,-1104.2
0.95,-1162.2,0.95,-1103.0
0.95,-1162.0,0.95,-1104.2
0.95,-1103.0,0.95,-1048.1
0.95,-1103.9,0.95,-1048.1
0.95,-1104.2,0.95,-1049.0
0.95,-1104.2,0.95,-1048.2
0.95,-1048.1,0.95,-995.83
0.95,-1048.1,0.95,-996.29
0.95,-1049.0,0.95,-995.4
0.95,-1048.2,0.95,-995.54
0.95,-995.83,0.95,-946.68
0.95,-995.4,0.95,-945.79
0.95,-996.29,0.95,-946.14
0.95,-995.54,0.95,-946.49
0.95,-946.6828,0.95,-898.2146
0.95,-945.7905,0.95,-899.2629
0.95,-946.1427,0.95,-899.1736
0.95,-946.4949,0.95,-899.129
0.95,-898.2146,0.95,-853.5588
0.95,-899.2629,0.95,-853.5059
0.95,-899.1736,0.95,-852.8386
0.95,-899.129,0.95,-853.8978
0.95,-853.5588,0.95,-810.5665
0.95,-853.5059,0.95,-809.973
0.95,-852.8386,0.95,-810.0233
0.95,-853.8978,0.95,-811.0093
0.95,-810.5665,0.95,-769.9679
0.95,-809.973,0.95,-770.0348
0.95,-811.0093,0.95,-770.0635
0.95,-769.9679,0.95,-731.2092
0.95,-770.0635,0.95,-731.3817
0.95,-810.0233,0.95,-770.0444
0.95,-731.3817,0.95,-694.6657
0.95,-770.0348,0.95,-730.8824
0.95,-731.2092,0.95,-694.5277
0.95,-730.8824,0.95,-694.6226
0.95,-694.6226,0.95,-659.7437
0.95,-770.0444,0.95,-730.592
0.95,-694.6657,0.95,-659.3505
0.95,-730.592,0.95,-694.8641
0.95,-659.3505,0.95,-626.4487
0.95,-694.5277,0.95,-659.8256
0.95,-694.8641,0.95,-659.8338
0.95,-626.4487,0.95,-594.7375
0.95,-659.8256,0.95,-626.6588
0.95,-659.7437,0.95,-626.9935
0.95,-659.8338,0.95,-626.4487
0.95,-594.7375,0.95,-565.5126
0.95,-565.5126,0.95,-536.5751
0.95,-626.9935,0.95,-595.4028
0.95,-536.5751,0.95,-509.7302
0.95,-509.7302,0.95,-484.5157
0.95,-626.6588,0.95,-595.6098
